project_uuid,workspace_uuid,created_at,updated_at,name,full_address,address_1,address_2,city,state,postal_code,country,lat,lng,investment_strategy,stage,type,style,square_feet,beds,baths,year_built,featured_image_url,permissions_json
660a1a94-2867-48e7-9c5f-4db540c7104a,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-03-17T20:42:09Z,2026-04-10T18:16:03Z,6279 Tyler Loop Road,"6279 Tyler Loop Road, Pinson, AL 35126",6279 Tyler Loop Road,,Pinson,AL,35126,US,33.6797459,-86.6590765,fix_and_flip,under_construction,Single Family Residence,,1336,3,2,1974,https://tools.flipperforce.com/uploads/projects/112375/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
199b7da4-951f-4017-9592-20b744b63bb2,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-02-06T17:24:33Z,2026-04-10T17:54:19Z,2825 2nd Way Northwest,"2825 2nd Way Northwest, Center Point, AL 35215",2825 2nd Way Northwest,,Center Point,AL,35215,US,33.6591248,-86.6908245,fix_and_flip,under_construction,Single Family Residence,,1528,3,2,1966,https://tools.flipperforce.com/uploads/projects/110123/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
09618744-1448-4510-8bd5-09aee816fe40,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-01-20T21:58:56Z,2026-04-10T15:43:13Z,1676 Five Points Road,"1676 Five Points Road, Cleveland, AL 35049",1676 Five Points Road,,Cleveland,AL,35049,US,34.0088961,-86.5579437,fix_and_flip,under_construction,,,,,,,https://tools.flipperforce.com/uploads/projects/109098/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
3448a51e-f2e1-45ae-8868-529ae366e7e0,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-02-11T18:06:11Z,2026-04-10T15:16:23Z,316 Gemini Circle Northwest,"316 Gemini Circle Northwest, Birmingham, AL 35215",316 Gemini Circle Northwest,,Birmingham,AL,35215,US,33.6726252,-86.6901755,fix_and_flip,under_construction,Single Family Residence,,1268,3,2,1975,https://tools.flipperforce.com/uploads/projects/110368/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
9cb8369d-bf9c-4e42-a36f-05acd9de194c,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-02-06T17:23:11Z,2026-04-10T15:15:33Z,112 White Cap Circle,"112 White Cap Circle, Alabaster, AL 35007",112 White Cap Circle,,Alabaster,AL,35007,US,33.2628784,-86.8279001,fix_and_flip,under_construction,Single Family Residence,,2136,3,3,1976,https://tools.flipperforce.com/uploads/projects/110122/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
35d87514-df2e-4ad8-8827-bc758f4ef859,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-04-10T12:02:14Z,2026-04-10T12:04:33Z,2521 Arcadia Place,"2521 Arcadia Place, Birmingham, AL 35214",2521 Arcadia Place,,Birmingham,AL,35214,US,33.5873478,-86.9086538,fix_and_flip,offer_made,Single Family Residence,,1370,3,2,1971,https://tools.flipperforce.com/uploads/projects/113651/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
2953799a-81d6-48a3-b794-3e574dae7837,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-04-01T16:50:50Z,2026-04-09T18:28:51Z,380 Myrick Road,"380 Myrick Road, Warrior, AL 35180",380 Myrick Road,,Warrior,AL,35180,US,33.8724575,-86.7911595,fix_and_flip,pending_purchase,Single Family Residence,,3020,,4,1997,https://tools.flipperforce.com/uploads/projects/113192/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
03357b7a-8ce8-440b-86d8-0e9dddd929d5,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-03-31T13:42:25Z,2026-04-09T18:23:17Z,1624 Farmington Road,"1624 Farmington Road, Birmingham, AL 35235",1624 Farmington Road,,Birmingham,AL,35235,US,33.6197908,-86.6529426,fix_and_flip,lead,Single Family Residence,,2236,4,2,1974,https://tools.flipperforce.com/uploads/projects/113098/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
aef92150-c9d4-4fcd-9599-c8d46b960ed6,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-01-27T20:12:50Z,2026-04-09T18:22:57Z,5874 Dogwood Circle,"5874 Dogwood Circle, McCalla, AL 35111",5874 Dogwood Circle,,McCalla,AL,35111,US,33.3254575,-87.0354187,fix_and_flip,under_construction,Single Family Residence,,1450,3,2,1977,https://tools.flipperforce.com/uploads/projects/109490/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
6b5520c5-7082-481e-9fc1-6f3f24ab5808,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-01-23T14:16:03Z,2026-04-09T17:02:24Z,508 Tambay Drive,"508 Tambay Drive, Birmingham, AL 35217",508 Tambay Drive,,Birmingham,AL,35217,US,33.6357705,-86.7881061,fix_and_flip,punch_list,Single Family Residence,,1392,3,1,1970,https://tools.flipperforce.com/uploads/projects/109280/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
6e8086a1-e590-4320-a7e6-af2ffaf4c1a0,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-01-28T16:30:55Z,2026-04-09T17:00:21Z,505 Sunhill Road Northwest,"505 Sunhill Road Northwest, Center Point, AL 35215",505 Sunhill Road Northwest,,Center Point,AL,35215,US,33.653389,-86.6966471,fix_and_flip,under_construction,Single Family Residence,,2178,3,1,1955,https://tools.flipperforce.com/uploads/projects/109538/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
058497a2-f46c-4dc6-835b-20cef610d484,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-08-06T14:33:42Z,2026-04-09T15:50:48Z,1125 Greystone Crest,"1125 Greystone Crest, Birmingham, AL 35242",1125 Greystone Crest,,Birmingham,AL,35242,US,33.4335408,-86.6344367,fix_and_flip,under_construction,Single Family,,5979,6,4,1999,https://tools.flipperforce.com/uploads/projects/99244/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
e97a92f4-8a67-4b2c-9667-a95505643b89,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2025-12-10T23:38:01Z,2026-04-09T15:50:12Z,193 Rena Drive,"193 Rena Drive, Springville, AL 35146",193 Rena Drive,,Springville,AL,35146,US,33.7823802,-86.4793075,fix_and_flip,under_construction,,,,,,,https://tools.flipperforce.com/uploads/projects/107100/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
85fd6677-7cea-424f-b056-30745971d96d,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-02-05T20:20:16Z,2026-04-03T20:34:49Z,2308 Kala Street,"2308 Kala Street, Helena, AL 35080",2308 Kala Street,,Helena,AL,35080,US,33.2720034,-86.8487935,fix_and_flip,under_construction,Single Family Residence,,1450,,2,1976,https://tools.flipperforce.com/uploads/projects/110084/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
a051bc40-e672-4482-b10b-2ddee7bd5dd9,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-01-21T17:16:25Z,2026-04-03T14:18:53Z,1645 Barrington Lane Northeast,"1645 Barrington Lane Northeast, Center Point, AL 35215",1645 Barrington Lane Northeast,,Center Point,AL,35215,US,33.6265353,-86.6734519,fix_and_flip,punch_list,Single Family Residence,,920,3,1,1963,https://tools.flipperforce.com/uploads/projects/109141/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
23719392-bb88-4166-8212-eb41dc4bb335,fcc296b5-fe8b-4b7a-9b32-d436b75f9490,2026-01-13T22:30:27Z,2026-04-03T13:55:56Z,316 Willow Glen Court,"316 Willow Glen Court, Alabaster, AL 35007",316 Willow Glen Court,,Alabaster,AL,35007,US,33.1963895,-86.8384616,fix_and_flip,active_listing,Single Family Residence,,1590,3,2,1984,https://tools.flipperforce.com/uploads/projects/108735/streetview-400x400.jpg,"[""team_notifications"", ""analysis_dashboard"", ""estimating_dashboard"", ""accounting_dashboard"", ""leads_dashboard"", ""active_projects_dashboard"", ""portfolio_dashboard"", ""project_notes"", ""project_comps"", ""flip_analyzer"", ""rental_analyzer"", ""repair_estimator"", ""deal_analysis_reports"", ""task_manager"", ""project_scheduler"", ""project_calendar"", ""project_budgeter"", ""expense_tracker"", ""income_tracker"", ""receipts"", ""accounting_reports"", ""contacts_vendors"", ""document_manager"", ""photo_log"", ""add_project"", ""delete_project"", ""material_catalog"", ""project_progress_updates"", ""activity_log"", ""receipts_inbox""]"
